181.0 209.0 , 317.0 274.0 ,  || 500 375
283.0 175.0 , 234.0 149.0 ,  || 500 332
244.0 271.0 , 117.0 268.0 , 328.0 351.0 ,  || 500 400
334.0 218.0 , 170.0 128.0 , 32.0 164.0 , 130.0 220.0 ,  || 500 375
199.0 118.0 , 432.0 327.0 ,  || 500 333
20.0 59.0 , 18.0 38.0 , 13.0 44.0 , 12.0 26.0 , 74.0 81.0 , 150.0 443.0 ,  || 500 497
303.0 345.0 ,  || 500 375
467.0 231.0 ,  || 500 500
474.0 188.0 ,  || 500 372
130.0 207.0 ,  || 335 500
196.0 180.0 ,  || 500 375
81.0 112.0 , 71.0 166.0 , 26.0 49.0 , 64.0 149.0 , 115.0 41.0 ,  || 500 337
364.0 222.0 ,  || 375 500
101.0 80.0 , 51.0 88.0 , 313.0 184.0 , 497.0 230.0 ,  || 500 375
176.0 103.0 , 27.0 32.0 ,  || 500 379
408.0 238.0 , 191.0 236.0 ,  || 500 333
47.0 139.0 , 238.0 463.0 ,  || 333 500
127.0 139.0 , 129.0 329.0 , 59.0 126.0 , 120.0 222.0 ,  || 332 500
411.0 259.0 , 22.0 56.0 ,  || 500 333
188.0 324.0 ,  || 390 500
46.0 75.0 ,  || 500 349
481.0 349.0 , 271.0 396.0 , 95.0 314.0 ,  || 500 422
103.0 148.0 ,  || 500 311
89.0 190.0 , 206.0 252.0 , 165.0 335.0 ,  || 500 390
377.0 256.0 ,  || 500 333
400.0 354.0 , 45.0 96.0 ,  || 480 360
498.0 324.0 , 51.0 72.0 ,  || 500 375
429.0 145.0 ,  || 500 333
124.0 89.0 ,  || 335 500
298.0 230.0 ,  || 500 375
421.0 325.0 ,  || 500 333
296.0 224.0 , 208.0 316.0 ,  || 500 375
66.0 52.0 ,  || 375 500
140.0 201.0 ,  || 500 357
315.0 469.0 ,  || 339 500
160.0 210.0 , 231.0 345.0 ,  || 333 500
278.0 86.0 , 100.0 264.0 ,  || 375 500
427.0 265.0 ,  || 500 375
132.0 113.0 , 163.0 282.0 ,  || 500 375
59.0 154.0 , 57.0 111.0 ,  || 375 500
25.0 21.0 , 252.0 177.0 , 247.0 143.0 ,  || 500 334
215.0 248.0 , 66.0 80.0 , 167.0 228.0 , 74.0 177.0 , 79.0 298.0 , 53.0 94.0 ,  || 500 376
419.0 124.0 ,  || 500 333
175.0 131.0 ,  || 446 500
112.0 156.0 , 84.0 153.0 ,  || 332 500
397.0 372.0 ,  || 500 375
402.0 281.0 ,  || 500 405
113.0 247.0 , 109.0 154.0 , 147.0 127.0 ,  || 500 375
198.0 148.0 , 139.0 178.0 ,  || 500 333
175.0 198.0 ,  || 500 375
142.0 142.0 ,  || 334 500
58.0 225.0 , 52.0 203.0 , 36.0 209.0 ,  || 500 375
285.0 435.0 ,  || 375 500
256.0 204.0 ,  || 500 333
193.0 330.0 , 249.0 327.0 ,  || 500 375
143.0 71.0 , 141.0 54.0 , 100.0 44.0 , 88.0 40.0 , 68.0 34.0 , 78.0 37.0 , 47.0 30.0 , 49.0 24.0 , 38.0 20.0 , 14.0 15.0 ,  || 500 333
381.0 238.0 ,  || 500 333
166.0 252.0 , 105.0 228.0 ,  || 332 500
152.0 163.0 , 190.0 131.0 , 178.0 169.0 , 57.0 78.0 ,  || 500 375
319.0 301.0 ,  || 500 375
278.0 286.0 , 49.0 76.0 , 96.0 140.0 , 64.0 190.0 , 74.0 88.0 ,  || 500 375
414.0 247.0 ,  || 500 330
100.0 183.0 , 93.0 193.0 ,  || 333 500
262.0 308.0 ,  || 500 332
389.0 76.0 , 95.0 51.0 , 62.0 63.0 , 14.0 26.0 , 19.0 37.0 , 11.0 46.0 , 14.0 24.0 , 15.0 25.0 , 14.0 18.0 ,  || 500 375
179.0 322.0 ,  || 500 333
29.0 63.0 , 245.0 139.0 , 499.0 332.0 ,  || 500 380
68.0 38.0 , 68.0 39.0 , 70.0 43.0 , 77.0 40.0 , 109.0 48.0 , 82.0 38.0 , 57.0 46.0 , 96.0 43.0 , 74.0 41.0 , 76.0 37.0 , 63.0 39.0 , 63.0 29.0 , 64.0 44.0 , 106.0 53.0 , 59.0 46.0 , 86.0 39.0 , 71.0 32.0 , 116.0 58.0 , 77.0 48.0 , 68.0 62.0 , 69.0 55.0 , 83.0 47.0 , 65.0 52.0 , 51.0 36.0 , 39.0 40.0 , 96.0 51.0 , 40.0 50.0 , 73.0 50.0 , 63.0 29.0 , 51.0 55.0 , 72.0 56.0 , 75.0 37.0 , 51.0 47.0 , 68.0 35.0 , 67.0 42.0 , 47.0 46.0 , 48.0 28.0 , 71.0 38.0 , 47.0 47.0 , 48.0 47.0 , 44.0 43.0 , 64.0 25.0 ,  || 500 376
160.0 188.0 ,  || 500 375
62.0 50.0 ,  || 500 333
488.0 274.0 ,  || 500 375
481.0 329.0 ,  || 500 338
459.0 318.0 ,  || 500 333
188.0 309.0 , 124.0 241.0 , 163.0 229.0 , 44.0 153.0 , 42.0 142.0 , 149.0 234.0 ,  || 500 375
59.0 92.0 , 74.0 69.0 ,  || 500 375
70.0 51.0 , 90.0 55.0 , 44.0 153.0 , 72.0 121.0 ,  || 500 375
373.0 350.0 ,  || 444 500
61.0 168.0 , 34.0 77.0 , 43.0 107.0 , 41.0 79.0 , 70.0 119.0 , 28.0 60.0 ,  || 500 375
315.0 435.0 , 112.0 165.0 ,  || 333 500
47.0 129.0 , 155.0 159.0 , 146.0 180.0 , 131.0 159.0 , 33.0 90.0 ,  || 500 375
139.0 240.0 , 219.0 247.0 ,  || 404 500
237.0 160.0 , 328.0 182.0 , 150.0 145.0 , 131.0 71.0 ,  || 500 332
112.0 103.0 , 66.0 198.0 , 33.0 51.0 , 31.0 30.0 ,  || 500 332
427.0 204.0 , 143.0 108.0 ,  || 500 374
154.0 219.0 , 155.0 127.0 , 95.0 196.0 , 109.0 131.0 ,  || 500 375
391.0 324.0 ,  || 500 375
231.0 230.0 , 102.0 61.0 ,  || 500 375
35.0 44.0 , 298.0 273.0 , 258.0 328.0 ,  || 500 333
167.0 56.0 , 57.0 48.0 , 57.0 53.0 , 48.0 39.0 ,  || 500 491
175.0 166.0 , 72.0 165.0 ,  || 500 332
160.0 75.0 , 102.0 65.0 , 222.0 65.0 , 55.0 40.0 , 112.0 83.0 , 111.0 87.0 ,  || 500 375
97.0 52.0 ,  || 500 375
61.0 71.0 , 68.0 70.0 ,  || 500 375
389.0 358.0 ,  || 500 374
20.0 26.0 , 16.0 21.0 , 17.0 25.0 , 17.0 22.0 , 18.0 23.0 , 16.0 25.0 ,  || 500 375
102.0 33.0 , 151.0 205.0 , 269.0 410.0 , 58.0 237.0 ,  || 375 500
143.0 47.0 ,  || 500 375
325.0 426.0 , 319.0 419.0 , 233.0 218.0 ,  || 333 500
439.0 256.0 , 128.0 142.0 ,  || 500 341
269.0 63.0 ,  || 500 333
209.0 253.0 ,  || 500 332
346.0 266.0 , 167.0 221.0 ,  || 500 375
431.0 357.0 ,  || 500 364
365.0 252.0 , 44.0 43.0 , 49.0 33.0 , 60.0 28.0 ,  || 500 333
499.0 351.0 , 71.0 25.0 , 106.0 36.0 , 92.0 35.0 , 187.0 95.0 , 32.0 31.0 , 24.0 75.0 , 25.0 70.0 , 30.0 67.0 , 21.0 76.0 , 30.0 69.0 , 32.0 79.0 , 22.0 62.0 , 38.0 70.0 , 29.0 69.0 , 29.0 66.0 , 20.0 70.0 , 23.0 63.0 , 37.0 67.0 , 46.0 71.0 , 35.0 71.0 , 24.0 62.0 , 22.0 64.0 ,  || 500 375
105.0 127.0 , 288.0 73.0 ,  || 500 375
408.0 327.0 ,  || 500 333
286.0 127.0 , 15.0 41.0 , 8.0 39.0 , 16.0 47.0 ,  || 500 327
401.0 88.0 ,  || 500 349
288.0 184.0 ,  || 500 375
45.0 57.0 , 16.0 45.0 , 18.0 59.0 , 71.0 80.0 , 62.0 43.0 , 69.0 85.0 ,  || 330 500
139.0 188.0 , 138.0 109.0 ,  || 333 500
258.0 169.0 , 265.0 194.0 ,  || 500 375
238.0 256.0 , 209.0 233.0 ,  || 500 375
92.0 142.0 , 56.0 54.0 , 37.0 20.0 , 33.0 116.0 , 85.0 144.0 , 76.0 182.0 , 207.0 132.0 , 140.0 117.0 ,  || 375 500
19.0 72.0 , 9.0 36.0 , 15.0 70.0 , 19.0 71.0 , 12.0 78.0 , 14.0 73.0 , 107.0 93.0 , 92.0 77.0 , 47.0 81.0 , 56.0 83.0 ,  || 500 375
207.0 204.0 , 204.0 200.0 , 78.0 152.0 ,  || 500 375
132.0 403.0 , 106.0 392.0 , 170.0 410.0 , 34.0 45.0 , 26.0 49.0 ,  || 375 500
221.0 366.0 ,  || 375 500
392.0 305.0 , 116.0 60.0 , 33.0 78.0 ,  || 500 333
187.0 343.0 ,  || 500 375
155.0 198.0 , 257.0 247.0 ,  || 500 375
485.0 218.0 , 149.0 116.0 ,  || 500 374
152.0 277.0 ,  || 500 333
92.0 166.0 , 134.0 204.0 , 28.0 47.0 ,  || 500 375
161.0 154.0 , 284.0 256.0 , 196.0 274.0 , 479.0 266.0 ,  || 500 375
21.0 55.0 , 15.0 36.0 , 18.0 32.0 , 42.0 104.0 , 36.0 106.0 , 109.0 282.0 , 18.0 55.0 , 12.0 38.0 , 17.0 46.0 , 15.0 43.0 , 12.0 41.0 , 13.0 48.0 ,  || 500 375
216.0 262.0 ,  || 500 332
151.0 493.0 ,  || 174 500
320.0 77.0 , 249.0 128.0 , 113.0 75.0 , 120.0 136.0 , 102.0 174.0 , 256.0 258.0 , 95.0 133.0 , 42.0 36.0 , 114.0 229.0 , 26.0 66.0 , 32.0 55.0 , 36.0 56.0 , 23.0 64.0 , 24.0 60.0 ,  || 500 375
457.0 222.0 , 15.0 43.0 , 19.0 48.0 ,  || 500 375
141.0 395.0 , 99.0 360.0 , 84.0 402.0 ,  || 281 500
395.0 374.0 ,  || 500 375
206.0 77.0 ,  || 500 335
288.0 345.0 , 76.0 85.0 , 74.0 93.0 ,  || 500 375
266.0 347.0 , 123.0 149.0 , 53.0 128.0 , 14.0 39.0 , 12.0 29.0 ,  || 375 500
221.0 236.0 , 142.0 261.0 , 172.0 304.0 , 24.0 95.0 , 33.0 96.0 , 37.0 117.0 ,  || 500 375
282.0 71.0 , 103.0 26.0 , 106.0 48.0 ,  || 500 375
140.0 88.0 , 20.0 38.0 , 17.0 27.0 , 17.0 26.0 , 123.0 45.0 , 396.0 297.0 , 27.0 49.0 , 30.0 64.0 ,  || 500 375
83.0 263.0 , 53.0 72.0 , 42.0 104.0 , 202.0 288.0 , 127.0 252.0 ,  || 500 375
331.0 488.0 , 332.0 226.0 ,  || 334 500
423.0 209.0 , 100.0 162.0 , 90.0 124.0 ,  || 500 411
498.0 130.0 , 203.0 248.0 , 164.0 216.0 ,  || 500 375
440.0 229.0 ,  || 500 375
72.0 73.0 , 55.0 62.0 , 63.0 56.0 , 99.0 111.0 , 81.0 166.0 , 90.0 145.0 , 453.0 176.0 , 71.0 87.0 ,  || 500 375
129.0 243.0 , 89.0 239.0 , 89.0 231.0 , 86.0 262.0 , 73.0 244.0 , 92.0 280.0 , 84.0 288.0 ,  || 500 375
58.0 115.0 , 75.0 79.0 , 46.0 59.0 , 75.0 56.0 , 128.0 160.0 ,  || 300 358
164.0 261.0 , 136.0 211.0 ,  || 334 500
61.0 31.0 , 48.0 26.0 , 44.0 28.0 ,  || 500 375
249.0 291.0 ,  || 500 333
306.0 303.0 ,  || 500 375
242.0 221.0 , 148.0 149.0 , 65.0 114.0 ,  || 500 375
303.0 342.0 , 271.0 164.0 ,  || 500 375
49.0 133.0 , 499.0 280.0 ,  || 500 375
392.0 263.0 , 62.0 138.0 , 115.0 53.0 , 68.0 21.0 ,  || 500 332
292.0 298.0 , 196.0 294.0 , 103.0 284.0 , 15.0 42.0 ,  || 500 375
112.0 67.0 , 55.0 108.0 , 186.0 307.0 , 187.0 320.0 , 119.0 237.0 ,  || 500 333
498.0 326.0 , 67.0 129.0 , 27.0 65.0 , 19.0 56.0 ,  || 500 357
89.0 125.0 ,  || 332 500
498.0 321.0 , 412.0 284.0 , 300.0 119.0 , 277.0 309.0 ,  || 500 375
193.0 136.0 , 149.0 142.0 ,  || 480 360
133.0 254.0 , 223.0 139.0 , 209.0 179.0 , 498.0 192.0 ,  || 500 375
214.0 193.0 ,  || 500 334
213.0 250.0 ,  || 500 335
321.0 283.0 , 27.0 66.0 ,  || 500 333
240.0 388.0 ,  || 375 500
453.0 368.0 ,  || 500 375
24.0 76.0 , 13.0 56.0 , 17.0 53.0 , 263.0 233.0 , 57.0 330.0 ,  || 500 334
282.0 252.0 , 245.0 344.0 ,  || 333 500
121.0 103.0 , 154.0 176.0 , 78.0 275.0 ,  || 500 375
299.0 237.0 , 276.0 250.0 ,  || 500 297
221.0 127.0 , 47.0 83.0 , 75.0 179.0 , 83.0 101.0 , 98.0 201.0 , 64.0 77.0 ,  || 500 332
26.0 17.0 ,  || 500 375
260.0 257.0 ,  || 500 375
348.0 230.0 , 354.0 460.0 ,  || 364 500
88.0 207.0 , 66.0 154.0 , 129.0 244.0 , 80.0 51.0 ,  || 500 333
353.0 402.0 ,  || 421 500
82.0 250.0 ,  || 500 375
316.0 131.0 ,  || 500 375
263.0 361.0 , 131.0 209.0 , 277.0 427.0 , 234.0 274.0 ,  || 500 478
101.0 40.0 , 33.0 18.0 , 12.0 12.0 , 20.0 17.0 ,  || 500 334
165.0 122.0 ,  || 500 375
95.0 260.0 , 75.0 259.0 , 105.0 275.0 , 37.0 231.0 , 25.0 257.0 , 54.0 86.0 , 83.0 52.0 ,  || 500 375
72.0 71.0 , 53.0 40.0 , 39.0 45.0 , 79.0 20.0 ,  || 500 375
127.0 119.0 , 452.0 333.0 ,  || 500 334
332.0 165.0 ,  || 500 375
155.0 118.0 , 149.0 38.0 , 152.0 37.0 , 154.0 142.0 , 68.0 96.0 , 94.0 24.0 , 62.0 30.0 , 129.0 37.0 , 119.0 124.0 , 58.0 33.0 , 131.0 109.0 , 46.0 80.0 , 22.0 32.0 , 50.0 36.0 , 62.0 27.0 , 57.0 114.0 , 69.0 39.0 , 25.0 29.0 , 52.0 25.0 ,  || 500 500
120.0 183.0 , 299.0 250.0 ,  || 310 500
241.0 170.0 ,  || 500 229
361.0 254.0 , 46.0 41.0 ,  || 500 375
497.0 392.0 ,  || 500 395
496.0 238.0 ,  || 500 374
119.0 47.0 ,  || 500 333
31.0 57.0 , 19.0 51.0 , 44.0 36.0 , 15.0 24.0 ,  || 500 375
321.0 323.0 , 109.0 231.0 ,  || 480 445
53.0 54.0 , 175.0 46.0 , 272.0 89.0 ,  || 500 375
221.0 196.0 , 131.0 179.0 , 196.0 121.0 , 82.0 62.0 , 167.0 99.0 , 60.0 139.0 , 68.0 230.0 ,  || 500 388
93.0 189.0 , 362.0 290.0 ,  || 480 367
160.0 106.0 , 83.0 39.0 , 155.0 120.0 , 79.0 27.0 , 40.0 29.0 , 34.0 39.0 , 12.0 12.0 ,  || 500 375
223.0 242.0 , 269.0 245.0 ,  || 500 375
124.0 342.0 , 112.0 217.0 , 124.0 156.0 , 58.0 142.0 , 366.0 184.0 ,  || 500 376
327.0 288.0 , 267.0 189.0 ,  || 500 333
395.0 229.0 , 35.0 38.0 ,  || 500 334
214.0 306.0 , 134.0 224.0 , 55.0 145.0 , 132.0 93.0 , 19.0 58.0 , 33.0 35.0 ,  || 500 375
54.0 173.0 , 100.0 222.0 ,  || 500 375
106.0 251.0 , 110.0 152.0 ,  || 500 375
273.0 214.0 ,  || 500 367
88.0 78.0 , 145.0 123.0 , 498.0 95.0 ,  || 500 375
102.0 109.0 ,  || 500 375
492.0 374.0 ,  || 500 375
400.0 282.0 ,  || 500 375
358.0 229.0 , 44.0 133.0 , 126.0 216.0 ,  || 500 334
395.0 268.0 ,  || 500 329
213.0 71.0 ,  || 500 333
495.0 237.0 ,  || 500 333
456.0 372.0 ,  || 500 375
58.0 58.0 , 54.0 66.0 , 51.0 69.0 , 133.0 122.0 ,  || 333 500
185.0 57.0 , 128.0 33.0 , 92.0 22.0 , 87.0 19.0 , 104.0 86.0 , 39.0 83.0 , 57.0 64.0 , 31.0 50.0 , 23.0 30.0 , 28.0 65.0 , 36.0 50.0 , 44.0 53.0 , 17.0 71.0 , 23.0 26.0 ,  || 500 327
78.0 76.0 , 76.0 60.0 , 83.0 59.0 , 55.0 43.0 , 59.0 54.0 , 49.0 33.0 , 41.0 18.0 , 21.0 34.0 , 18.0 40.0 , 24.0 33.0 , 38.0 19.0 , 39.0 26.0 , 30.0 18.0 ,  || 500 375
485.0 164.0 ,  || 500 375
113.0 58.0 ,  || 333 500
92.0 152.0 , 90.0 154.0 , 51.0 76.0 , 82.0 56.0 , 85.0 57.0 , 110.0 202.0 , 125.0 168.0 , 19.0 45.0 , 14.0 46.0 ,  || 411 500
304.0 297.0 , 96.0 140.0 ,  || 480 364
256.0 138.0 , 128.0 35.0 , 159.0 142.0 , 89.0 152.0 , 54.0 117.0 , 82.0 191.0 , 79.0 159.0 ,  || 400 222
125.0 41.0 , 193.0 67.0 , 174.0 60.0 ,  || 500 333
424.0 321.0 ,  || 500 375
398.0 374.0 ,  || 500 375
216.0 184.0 , 191.0 154.0 , 91.0 46.0 , 164.0 63.0 , 36.0 39.0 ,  || 500 375
174.0 281.0 , 250.0 374.0 ,  || 500 375
380.0 494.0 ,  || 382 500
37.0 74.0 ,  || 500 375
95.0 269.0 , 89.0 262.0 , 97.0 262.0 , 156.0 288.0 , 67.0 110.0 , 136.0 279.0 , 50.0 156.0 ,  || 500 333
123.0 434.0 , 54.0 139.0 , 199.0 193.0 , 151.0 275.0 ,  || 375 500
120.0 241.0 ,  || 500 375
115.0 217.0 , 132.0 265.0 ,  || 500 333
427.0 134.0 ,  || 500 333
353.0 87.0 ,  || 500 333
390.0 128.0 , 92.0 92.0 ,  || 500 333
228.0 70.0 , 83.0 57.0 ,  || 500 375
208.0 278.0 ,  || 500 333
163.0 171.0 , 138.0 155.0 , 104.0 132.0 , 61.0 156.0 , 53.0 150.0 , 53.0 68.0 , 44.0 150.0 , 46.0 151.0 ,  || 500 322
66.0 193.0 , 86.0 259.0 , 141.0 286.0 , 104.0 296.0 , 125.0 360.0 , 270.0 262.0 , 26.0 85.0 , 37.0 96.0 , 431.0 124.0 ,  || 500 375
141.0 141.0 , 45.0 34.0 , 28.0 107.0 , 104.0 261.0 , 162.0 342.0 , 52.0 75.0 ,  || 375 500
109.0 163.0 , 170.0 153.0 ,  || 500 375
367.0 133.0 ,  || 500 375
240.0 162.0 ,  || 460 500
162.0 123.0 , 53.0 46.0 ,  || 500 332
220.0 89.0 ,  || 500 280
114.0 111.0 , 96.0 117.0 , 80.0 142.0 , 90.0 166.0 ,  || 500 385
473.0 146.0 ,  || 500 197
190.0 494.0 ,  || 475 500
339.0 240.0 , 92.0 136.0 , 105.0 154.0 , 149.0 105.0 , 21.0 59.0 , 16.0 64.0 , 21.0 83.0 , 27.0 79.0 , 251.0 314.0 , 28.0 85.0 , 149.0 269.0 , 92.0 77.0 , 64.0 90.0 , 84.0 115.0 , 154.0 138.0 ,  || 500 375
400.0 292.0 , 134.0 139.0 , 177.0 306.0 ,  || 500 375
420.0 174.0 , 285.0 286.0 ,  || 500 375
127.0 60.0 , 463.0 244.0 ,  || 500 374
185.0 234.0 ,  || 500 333
491.0 129.0 ,  || 500 332
62.0 87.0 ,  || 335 500
215.0 211.0 , 96.0 255.0 , 98.0 160.0 ,  || 500 333
11.0 34.0 , 11.0 30.0 , 21.0 30.0 , 18.0 31.0 , 279.0 50.0 ,  || 500 375
357.0 111.0 , 50.0 91.0 , 61.0 68.0 ,  || 500 335
86.0 138.0 , 435.0 259.0 , 131.0 235.0 ,  || 500 375
63.0 108.0 ,  || 500 375
355.0 215.0 ,  || 500 333
225.0 339.0 ,  || 333 500
290.0 185.0 , 479.0 354.0 ,  || 500 357
52.0 63.0 , 35.0 27.0 , 86.0 43.0 , 82.0 80.0 , 81.0 62.0 , 71.0 63.0 , 24.0 27.0 , 29.0 34.0 , 38.0 43.0 , 203.0 74.0 , 95.0 65.0 ,  || 500 350
88.0 99.0 , 31.0 90.0 ,  || 375 500
258.0 181.0 , 165.0 317.0 ,  || 500 334
65.0 127.0 ,  || 375 500
331.0 165.0 ,  || 500 375
396.0 283.0 , 211.0 174.0 , 393.0 234.0 , 208.0 172.0 ,  || 500 375
220.0 294.0 , 105.0 329.0 ,  || 332 500
406.0 92.0 ,  || 500 375
120.0 159.0 ,  || 375 500
186.0 66.0 , 60.0 18.0 , 22.0 36.0 , 34.0 12.0 ,  || 500 375
315.0 156.0 , 32.0 103.0 , 20.0 97.0 , 36.0 69.0 , 28.0 58.0 , 34.0 81.0 , 33.0 74.0 , 28.0 61.0 ,  || 500 375
264.0 198.0 , 258.0 251.0 , 89.0 203.0 , 184.0 382.0 ,  || 500 400
212.0 244.0 , 289.0 250.0 , 137.0 195.0 , 172.0 224.0 ,  || 500 375
76.0 57.0 , 89.0 49.0 ,  || 500 333
86.0 53.0 ,  || 500 325
234.0 496.0 ,  || 317 500
300.0 327.0 , 168.0 232.0 ,  || 500 375
107.0 154.0 , 124.0 204.0 ,  || 500 333
498.0 296.0 ,  || 500 333
371.0 104.0 ,  || 500 190
170.0 142.0 , 71.0 195.0 ,  || 500 375
112.0 267.0 , 61.0 97.0 ,  || 375 500
392.0 281.0 , 309.0 269.0 ,  || 500 357
496.0 371.0 , 219.0 236.0 ,  || 500 375
161.0 91.0 , 90.0 100.0 , 91.0 98.0 ,  || 500 307
134.0 312.0 , 193.0 222.0 ,  || 500 469
226.0 71.0 , 346.0 259.0 , 373.0 397.0 ,  || 375 500
61.0 45.0 , 103.0 64.0 ,  || 500 330
245.0 320.0 , 382.0 193.0 ,  || 500 357
94.0 114.0 , 19.0 39.0 ,  || 375 500
194.0 173.0 , 168.0 60.0 , 495.0 368.0 ,  || 500 375
443.0 303.0 ,  || 500 375
209.0 247.0 , 131.0 77.0 ,  || 500 331
130.0 127.0 , 96.0 116.0 ,  || 500 375
279.0 269.0 , 138.0 206.0 , 28.0 58.0 , 30.0 63.0 , 26.0 60.0 , 35.0 91.0 , 36.0 114.0 , 57.0 120.0 , 65.0 110.0 , 94.0 207.0 ,  || 500 375
284.0 212.0 ,  || 500 375
129.0 284.0 , 117.0 173.0 , 75.0 160.0 , 91.0 74.0 , 41.0 53.0 , 90.0 42.0 ,  || 500 375
129.0 247.0 , 146.0 272.0 ,  || 500 375
178.0 154.0 , 192.0 302.0 , 145.0 174.0 ,  || 500 332
110.0 90.0 , 312.0 102.0 , 14.0 53.0 , 14.0 53.0 ,  || 375 500
48.0 101.0 , 245.0 334.0 , 454.0 373.0 ,  || 500 375
110.0 84.0 , 147.0 112.0 ,  || 500 333
79.0 82.0 , 15.0 39.0 ,  || 500 375
207.0 119.0 , 65.0 23.0 , 46.0 23.0 , 59.0 31.0 ,  || 500 375
141.0 183.0 , 68.0 128.0 ,  || 320 233
139.0 253.0 , 203.0 168.0 , 198.0 109.0 ,  || 500 331
35.0 62.0 , 398.0 100.0 ,  || 500 335
77.0 66.0 ,  || 500 375
71.0 80.0 , 391.0 352.0 , 121.0 151.0 , 22.0 59.0 ,  || 500 375
132.0 230.0 , 91.0 177.0 ,  || 375 500
286.0 82.0 ,  || 500 375
117.0 135.0 , 82.0 117.0 ,  || 500 332
64.0 53.0 , 159.0 219.0 ,  || 500 400
85.0 259.0 ,  || 184 328
490.0 353.0 ,  || 500 375
285.0 261.0 , 176.0 374.0 ,  || 500 375
373.0 424.0 , 350.0 335.0 , 68.0 120.0 , 54.0 39.0 , 54.0 198.0 , 65.0 205.0 , 41.0 108.0 , 58.0 82.0 ,  || 375 500
402.0 190.0 , 11.0 19.0 , 18.0 21.0 , 14.0 19.0 , 16.0 28.0 , 27.0 33.0 , 27.0 25.0 ,  || 500 334
192.0 320.0 , 191.0 49.0 ,  || 500 375
37.0 27.0 , 26.0 24.0 , 117.0 80.0 , 32.0 38.0 ,  || 500 342
232.0 269.0 , 275.0 489.0 ,  || 313 500
155.0 351.0 , 80.0 108.0 , 67.0 321.0 ,  || 500 375
267.0 240.0 ,  || 500 375
215.0 103.0 ,  || 500 329
75.0 170.0 ,  || 480 360
175.0 264.0 , 210.0 153.0 , 64.0 195.0 ,  || 500 375
76.0 56.0 , 65.0 45.0 , 25.0 44.0 , 43.0 56.0 , 54.0 69.0 ,  || 500 333
430.0 317.0 ,  || 500 333
267.0 363.0 ,  || 341 500
266.0 104.0 , 262.0 151.0 , 106.0 185.0 ,  || 500 240
154.0 206.0 , 481.0 319.0 ,  || 500 333
413.0 106.0 ,  || 500 375
167.0 219.0 , 167.0 219.0 ,  || 500 333
183.0 156.0 , 52.0 162.0 , 67.0 49.0 , 30.0 80.0 , 55.0 62.0 , 79.0 46.0 ,  || 268 400
301.0 314.0 , 143.0 125.0 , 134.0 128.0 , 209.0 70.0 ,  || 500 333
273.0 101.0 ,  || 500 333
264.0 277.0 , 124.0 206.0 ,  || 500 375
309.0 111.0 ,  || 500 375
241.0 329.0 ,  || 500 375
178.0 102.0 , 74.0 64.0 , 44.0 45.0 , 49.0 43.0 , 27.0 71.0 , 35.0 86.0 , 31.0 78.0 ,  || 500 375
291.0 184.0 , 131.0 446.0 ,  || 375 500
354.0 374.0 ,  || 500 375
130.0 210.0 , 99.0 313.0 ,  || 387 480
272.0 331.0 , 205.0 329.0 , 271.0 139.0 , 216.0 162.0 ,  || 500 333
473.0 299.0 ,  || 500 446
227.0 182.0 , 186.0 191.0 ,  || 500 375
431.0 228.0 ,  || 500 338
67.0 173.0 , 61.0 132.0 ,  || 332 500
350.0 200.0 , 190.0 168.0 , 294.0 369.0 , 198.0 290.0 , 213.0 153.0 ,  || 500 375
64.0 43.0 , 25.0 17.0 ,  || 500 375
177.0 238.0 , 242.0 226.0 , 143.0 123.0 , 148.0 138.0 , 107.0 207.0 ,  || 500 333
368.0 111.0 , 93.0 49.0 , 55.0 26.0 ,  || 500 375
78.0 45.0 , 174.0 89.0 , 56.0 38.0 , 69.0 33.0 , 69.0 89.0 ,  || 281 500
331.0 332.0 ,  || 500 333
496.0 280.0 , 363.0 190.0 , 299.0 239.0 ,  || 500 338
258.0 370.0 ,  || 500 375
117.0 239.0 ,  || 500 490
107.0 90.0 ,  || 336 500
160.0 103.0 ,  || 500 375
365.0 278.0 ,  || 500 375
279.0 328.0 , 67.0 134.0 ,  || 500 375
414.0 135.0 ,  || 500 333
190.0 104.0 , 86.0 40.0 ,  || 500 375
141.0 279.0 , 95.0 186.0 , 160.0 230.0 , 258.0 279.0 , 499.0 195.0 ,  || 500 375
307.0 495.0 ,  || 368 500
133.0 290.0 , 147.0 267.0 , 19.0 63.0 , 18.0 41.0 , 17.0 33.0 , 23.0 41.0 , 205.0 188.0 , 86.0 60.0 , 81.0 39.0 , 63.0 39.0 , 14.0 50.0 , 148.0 219.0 , 153.0 214.0 , 183.0 163.0 , 50.0 161.0 ,  || 500 375
103.0 157.0 ,  || 500 375
73.0 99.0 , 120.0 185.0 , 182.0 280.0 , 185.0 371.0 , 149.0 201.0 ,  || 375 500
354.0 333.0 ,  || 375 500
207.0 441.0 ,  || 402 500
49.0 142.0 , 28.0 27.0 , 42.0 56.0 ,  || 375 500
360.0 221.0 ,  || 500 375
30.0 81.0 , 28.0 98.0 , 56.0 259.0 , 193.0 371.0 , 283.0 387.0 ,  || 333 500
400.0 239.0 ,  || 458 304
126.0 95.0 , 315.0 268.0 ,  || 500 375
497.0 235.0 ,  || 500 333
152.0 200.0 , 175.0 213.0 , 499.0 115.0 , 108.0 92.0 ,  || 500 375
164.0 279.0 , 293.0 297.0 , 116.0 75.0 , 96.0 94.0 ,  || 500 375
